article_id,topic,source,source_url,title,published_date,article_text
RENEWABLE_034,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-034,NorthStar Transmission Cut Renewable Energy Update in Massachusetts,2025-04-13,"NorthStar Transmission Cut Renewable Energy Update in Massachusetts. NorthStar Transmission cut its annual outlook after grid-connection delays in Massachusetts. analysts called the update disappointing and lowered near-term growth estimates. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_035,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-035,TerraGen Capital Warned Renewable Energy Update in Arizona,2025-04-16,"TerraGen Capital Warned Renewable Energy Update in Arizona. TerraGen Capital warned that supply-chain delays could slow renewable energy construction in Arizona. management said component shortages and permitting bottlenecks may pressure margins. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_036,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-036,WindWorks International Faced Renewable Energy Update in Nevada,2025-04-19,"WindWorks International Faced Renewable Energy Update in Nevada. WindWorks International faced criticism over missed clean-energy deployment targets in Nevada. community groups said the delays could undermine climate commitments. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_037,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-037,EcoBattery Systems Expanded Renewable Energy Update in Texas,2025-04-22,"EcoBattery Systems Expanded Renewable Energy Update in Texas. EcoBattery Systems expanded its battery storage portfolio in Texas. the expansion is expected to stabilize electricity supply during peak demand periods. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_038,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-038,HydroNova Power Secured Renewable Energy Update in Florida,2025-04-25,"HydroNova Power Secured Renewable Energy Update in Florida. HydroNova Power secured financing for a new wind farm in Florida. the funding package was viewed positively by investors because it lowers project execution risk. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_039,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-039,TerraGen Capital Released Renewable Energy Update in New York,2025-04-28,"TerraGen Capital Released Renewable Energy Update in New York. TerraGen Capital released its quarterly update on renewable energy operations in New York. the report included capacity additions, project milestones, and updated production metrics. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_040,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-040,SunPeak Renewables Reported Renewable Energy Update in Nevada,2025-05-01,"SunPeak Renewables Reported Renewable Energy Update in Nevada. SunPeak Renewables reported higher costs for solar panels and inverters in Nevada. investors reacted cautiously as inflation reduced expected project returns. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_041,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-041,HydroNova Power Reported Renewable Energy Update in Colorado,2025-05-04,"HydroNova Power Reported Renewable Energy Update in Colorado. HydroNova Power reported higher costs for solar panels and inverters in Colorado. investors reacted cautiously as inflation reduced expected project returns. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_042,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-042,TerraGen Capital Won Renewable Energy Update in Nevada,2025-05-07,"TerraGen Capital Won Renewable Energy Update in Nevada. TerraGen Capital won a government contract for clean-grid modernization in Nevada. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_043,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-043,EcoBattery Systems Announced Renewable Energy Update in Florida,2025-05-10,"EcoBattery Systems Announced Renewable Energy Update in Florida. EcoBattery Systems announced a major investment in utility-scale solar capacity in Florida. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_044,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-044,EcoBattery Systems Announced Renewable Energy Update in Arizona,2025-05-13,"EcoBattery Systems Announced Renewable Energy Update in Arizona. EcoBattery Systems announced a major investment in utility-scale solar capacity in Arizona. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_045,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-045,GreenVolt Utilities Announced Renewable Energy Update in Oregon,2025-05-16,"GreenVolt Utilities Announced Renewable Energy Update in Oregon. GreenVolt Utilities announced a major investment in utility-scale solar capacity in Oregon. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_046,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-046,BlueRiver Infrastructure Paused Renewable Energy Update in Texas,2025-05-19,"BlueRiver Infrastructure Paused Renewable Energy Update in Texas. BlueRiver Infrastructure paused a planned offshore wind project in Texas. the decision raised concerns about financing risk and regulatory uncertainty. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_047,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-047,HydroNova Power Cut Renewable Energy Update in New York,2025-05-22,"HydroNova Power Cut Renewable Energy Update in New York. HydroNova Power cut its annual outlook after grid-connection delays in New York. analysts called the update disappointing and lowered near-term growth estimates. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_048,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-048,TerraGen Capital Won Renewable Energy Update in New York,2025-05-25,"TerraGen Capital Won Renewable Energy Update in New York. TerraGen Capital won a government contract for clean-grid modernization in New York. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_049,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-049,BrightFuture Energy Won Renewable Energy Update in Massachusetts,2025-05-28,"BrightFuture Energy Won Renewable Energy Update in Massachusetts. BrightFuture Energy won a government contract for clean-grid modernization in Massachusetts. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_050,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-050,GreenVolt Utilities Published Renewable Energy Update in Arizona,2025-05-31,"GreenVolt Utilities Published Renewable Energy Update in Arizona. GreenVolt Utilities published a market review of clean-energy demand in Arizona. the review compared solar, wind, battery storage, and hydrogen investment trends. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_051,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-051,BlueRiver Infrastructure Released Renewable Energy Update in Nevada,2025-06-03,"BlueRiver Infrastructure Released Renewable Energy Update in Nevada. BlueRiver Infrastructure released its quarterly update on renewable energy operations in Nevada. the report included capacity additions, project milestones, and updated production metrics. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_052,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-052,GreenVolt Utilities Secured Renewable Energy Update in Illinois,2025-06-06,"GreenVolt Utilities Secured Renewable Energy Update in Illinois. GreenVolt Utilities secured financing for a new wind farm in Illinois. the funding package was viewed positively by investors because it lowers project execution risk. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_053,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-053,SolarGrid Energy Reported Renewable Energy Update in Oregon,2025-06-09,"SolarGrid Energy Reported Renewable Energy Update in Oregon. SolarGrid Energy reported higher costs for solar panels and inverters in Oregon. investors reacted cautiously as inflation reduced expected project returns. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_054,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-054,BrightFuture Energy Announced Renewable Energy Update in Illinois,2025-06-12,"BrightFuture Energy Announced Renewable Energy Update in Illinois. BrightFuture Energy announced a major investment in utility-scale solar capacity in Illinois. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_055,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-055,SolarGrid Energy Announced Renewable Energy Update in Illinois,2025-06-15,"SolarGrid Energy Announced Renewable Energy Update in Illinois. SolarGrid Energy announced a major investment in utility-scale solar capacity in Illinois. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_056,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-056,EcoBattery Systems Outlined Renewable Energy Update in Texas,2025-06-18,"EcoBattery Systems Outlined Renewable Energy Update in Texas. EcoBattery Systems outlined a revised timeline for a transmission upgrade in Texas. the company said the schedule reflects coordination with regional grid operators. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_057,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-057,SunPeak Renewables Won Renewable Energy Update in Florida,2025-06-21,"SunPeak Renewables Won Renewable Energy Update in Florida. SunPeak Renewables won a government contract for clean-grid modernization in Florida. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_058,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-058,HydroNova Power Cut Renewable Energy Update in Oregon,2025-06-24,"HydroNova Power Cut Renewable Energy Update in Oregon. HydroNova Power cut its annual outlook after grid-connection delays in Oregon. analysts called the update disappointing and lowered near-term growth estimates. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_059,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-059,GreenVolt Utilities Outlined Renewable Energy Update in Florida,2025-06-27,"GreenVolt Utilities Outlined Renewable Energy Update in Florida. GreenVolt Utilities outlined a revised timeline for a transmission upgrade in Florida. the company said the schedule reflects coordination with regional grid operators. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_060,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-060,WindWorks International Cut Renewable Energy Update in Texas,2025-06-30,"WindWorks International Cut Renewable Energy Update in Texas. WindWorks International cut its annual outlook after grid-connection delays in Texas. analysts called the update disappointing and lowered near-term growth estimates. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_061,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-061,EcoBattery Systems Held Renewable Energy Update in Massachusetts,2025-07-03,"EcoBattery Systems Held Renewable Energy Update in Massachusetts. EcoBattery Systems held an investor briefing on renewable energy strategy in Massachusetts. leaders discussed capital allocation, project economics, and policy incentives. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_062,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-062,SolarGrid Energy Expanded Renewable Energy Update in Texas,2025-07-06,"SolarGrid Energy Expanded Renewable Energy Update in Texas. SolarGrid Energy expanded its battery storage portfolio in Texas. the expansion is expected to stabilize electricity supply during peak demand periods. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_063,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-063,EcoBattery Systems Reported Renewable Energy Update in Texas,2025-07-09,"EcoBattery Systems Reported Renewable Energy Update in Texas. EcoBattery Systems reported stronger demand for renewable power purchase agreements in Texas. analysts described the trend as encouraging for clean-energy developers and corporate buyers. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_064,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-064,GreenVolt Utilities Outlined Renewable Energy Update in Nevada,2025-07-12,"GreenVolt Utilities Outlined Renewable Energy Update in Nevada. GreenVolt Utilities outlined a revised timeline for a transmission upgrade in Nevada. the company said the schedule reflects coordination with regional grid operators. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_065,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-065,NorthStar Transmission Expanded Renewable Energy Update in New York,2025-07-15,"NorthStar Transmission Expanded Renewable Energy Update in New York. NorthStar Transmission expanded its battery storage portfolio in New York. the expansion is expected to stabilize electricity supply during peak demand periods. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy."
RENEWABLE_066,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-066,GreenVolt Utilities Submitted Renewable Energy Update in Texas,2025-07-18,"GreenVolt Utilities Submitted Renewable Energy Update in Texas. GreenVolt Utilities submitted documents for a proposed clean-power facility in Texas. regulators will review technical, environmental, and financial information. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy."
